3.200000000000000000e+01,-1.800000000000000000e+01,9.000000000000000000e+00,1.015000000000000000e+03,3.978999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,-1.700000000000000000e+01,1.000000000000000000e+01,1.015000000000000000e+03,4.872999999999999687e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+01,-1.800000000000000000e+01,1.100000000000000000e+01,1.014000000000000000e+03,5.588000000000000256e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,-1.700000000000000000e+01,1.100000000000000000e+01,1.014000000000000000e+03,6.392999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,-1.700000000000000000e+01,1.100000000000000000e+01,1.014000000000000000e+03,7.107999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,-1.700000000000000000e+01,1.100000000000000000e+01,1.014000000000000000e+03,7.689000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,-1.600000000000000000e+01,1.000000000000000000e+01,1.015000000000000000e+03,8.181000000000000227e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,-1.600000000000000000e+01,9.000000000000000000e+00,1.015000000000000000e+03,8.493999999999999773e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,-1.600000000000000000e+01,9.000000000000000000e+00,1.016000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000000e+01,-1.400000000000000000e+01,3.000000000000000000e+00,1.017000000000000000e+03,2.680000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+01,-1.400000000000000000e+01,0.000000000000000000e+00,1.017000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000000e+01,-1.200000000000000000e+01,-1.000000000000000000e+00,1.018000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+02,-1.200000000000000000e+01,0.000000000000000000e+00,1.019000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440000000000000000e+02,-1.300000000000000000e+01,-2.000000000000000000e+00,1.019000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+02,-1.200000000000000000e+01,-4.000000000000000000e+00,1.019000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.740000000000000000e+02,-1.200000000000000000e+01,-4.000000000000000000e+00,1.019000000000000000e+03,1.340000000000000080e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.740000000000000000e+02,-1.200000000000000000e+01,-4.000000000000000000e+00,1.019000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.720000000000000000e+02,-1.200000000000000000e+01,-5.000000000000000000e+00,1.020000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.490000000000000000e+02,-1.000000000000000000e+01,-2.000000000000000000e+00,1.020000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.660000000000000000e+02,-7.000000000000000000e+00,-2.000000000000000000e+00,1.020000000000000000e+03,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.870000000000000000e+02,-9.000000000000000000e+00,-5.000000000000000000e+00,1.020000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000000e+02,-9.000000000000000000e+00,-5.000000000000000000e+00,1.021000000000000000e+03,3.129999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.140000000000000000e+02,-7.000000000000000000e+00,-2.000000000000000000e+00,1.021000000000000000e+03,4.919999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000000e+02,-7.000000000000000000e+00,2.000000000000000000e+00,1.021000000000000000e+03,6.709999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000000e+02,-8.000000000000000000e+00,4.000000000000000000e+00,1.020000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+01,-8.000000000000000000e+00,5.000000000000000000e+00,1.019000000000000000e+03,1.780000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000000e+02,-9.000000000000000000e+00,7.000000000000000000e+00,1.017000000000000000e+03,2.669999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+02,-9.000000000000000000e+00,7.000000000000000000e+00,1.016000000000000000e+03,4.459999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+02,-1.000000000000000000e+01,7.000000000000000000e+00,1.016000000000000000e+03,5.349999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.460000000000000000e+02,-1.000000000000000000e+01,6.000000000000000000e+00,1.016000000000000000e+03,5.799999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000000e+02,-9.000000000000000000e+00,4.000000000000000000e+00,1.016000000000000000e+03,6.690000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.730000000000000000e+02,-8.000000000000000000e+00,3.000000000000000000e+00,1.016000000000000000e+03,7.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000000e+02,-9.000000000000000000e+00,1.000000000000000000e+00,1.016000000000000000e+03,8.470000000000000639e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.390000000000000000e+02,-8.000000000000000000e+00,0.000000000000000000e+00,1.017000000000000000e+03,9.359999999999999432e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.320000000000000000e+02,-8.000000000000000000e+00,0.000000000000000000e+00,1.017000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.420000000000000000e+02,-8.000000000000000000e+00,-1.000000000000000000e+00,1.017000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.690000000000000000e+02,-7.000000000000000000e+00,-1.000000000000000000e+00,1.018000000000000000e+03,4.019999999999999574e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.640000000000000000e+02,-9.000000000000000000e+00,0.000000000000000000e+00,1.018000000000000000e+03,7.150000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,-9.000000000000000000e+00,1.000000000000000000e+00,1.018000000000000000e+03,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.460000000000000000e+02,-9.000000000000000000e+00,0.000000000000000000e+00,1.019000000000000000e+03,4.019999999999999574e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,-9.000000000000000000e+00,1.000000000000000000e+00,1.019000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,-9.000000000000000000e+00,-2.000000000000000000e+00,1.020000000000000000e+03,3.129999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+01,-9.000000000000000000e+00,-1.000000000000000000e+00,1.020000000000000000e+03,7.150000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+01,-1.300000000000000000e+01,0.000000000000000000e+00,1.020000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,-1.300000000000000000e+01,-1.000000000000000000e+00,1.022000000000000000e+03,3.129999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,-1.200000000000000000e+01,-1.000000000000000000e+00,1.023000000000000000e+03,7.150000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000000e+01,-1.300000000000000000e+01,4.000000000000000000e+00,1.024000000000000000e+03,1.116999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000000e+01,-1.600000000000000000e+01,7.000000000000000000e+00,1.025000000000000000e+03,1.430000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,-1.600000000000000000e+01,8.000000000000000000e+00,1.024000000000000000e+03,1.742999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-1.600000000000000000e+01,8.000000000000000000e+00,1.023000000000000000e+03,2.055999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,-1.700000000000000000e+01,9.000000000000000000e+00,1.022000000000000000e+03,2.235000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,-1.800000000000000000e+01,9.000000000000000000e+00,1.022000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,-1.700000000000000000e+01,8.000000000000000000e+00,1.022000000000000000e+03,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-1.700000000000000000e+01,7.000000000000000000e+00,1.022000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,-1.700000000000000000e+01,5.000000000000000000e+00,1.023000000000000000e+03,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,-1.700000000000000000e+01,3.000000000000000000e+00,1.023000000000000000e+03,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+01,-1.700000000000000000e+01,3.000000000000000000e+00,1.024000000000000000e+03,1.340000000000000080e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+01,-1.600000000000000000e+01,1.000000000000000000e+00,1.024000000000000000e+03,2.229999999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000000e+01,-1.300000000000000000e+01,-1.000000000000000000e+00,1.024000000000000000e+03,2.680000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,-1.100000000000000000e+01,-1.000000000000000000e+00,1.025000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000000e+02,-8.000000000000000000e+00,-1.000000000000000000e+00,1.025000000000000000e+03,4.919999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+01,-6.000000000000000000e+00,-1.000000000000000000e+00,1.026000000000000000e+03,6.709999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000000000000000e+01,-6.000000000000000000e+00,-2.000000000000000000e+00,1.025000000000000000e+03,8.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000000e+01,-7.000000000000000000e+00,-2.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000000e+01,-7.000000000000000000e+00,-2.000000000000000000e+00,1.025000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000000e+01,-9.000000000000000000e+00,-5.000000000000000000e+00,1.025000000000000000e+03,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+01,-9.000000000000000000e+00,-5.000000000000000000e+00,1.025000000000000000e+03,1.340000000000000080e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+01,-9.000000000000000000e+00,-6.000000000000000000e+00,1.025000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000000000000000e+01,-7.000000000000000000e+00,-4.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+01,-7.000000000000000000e+00,-3.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.010000000000000000e+02,-6.000000000000000000e+00,-2.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.320000000000000000e+02,-6.000000000000000000e+00,-1.000000000000000000e+00,1.025000000000000000e+03,1.780000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.024000000000000000e+03,3.569999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.730000000000000000e+02,-6.000000000000000000e+00,0.000000000000000000e+00,1.023000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.780000000000000000e+02,-7.000000000000000000e+00,1.000000000000000000e+00,1.021000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760000000000000000e+02,-7.000000000000000000e+00,2.000000000000000000e+00,1.020000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.090000000000000000e+02,-7.000000000000000000e+00,2.000000000000000000e+00,1.020000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.190000000000000000e+02,-7.000000000000000000e+00,2.000000000000000000e+00,1.020000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.240000000000000000e+02,-7.000000000000000000e+00,1.000000000000000000e+00,1.020000000000000000e+03,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.120000000000000000e+02,-8.000000000000000000e+00,-2.000000000000000000e+00,1.020000000000000000e+03,6.709999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.210000000000000000e+02,-8.000000000000000000e+00,-3.000000000000000000e+00,1.021000000000000000e+03,8.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.210000000000000000e+02,-8.000000000000000000e+00,-4.000000000000000000e+00,1.021000000000000000e+03,1.028999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.170000000000000000e+02,-8.000000000000000000e+00,-4.000000000000000000e+00,1.021000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.030000000000000000e+02,-8.000000000000000000e+00,-4.000000000000000000e+00,1.021000000000000000e+03,1.780000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.210000000000000000e+02,-9.000000000000000000e+00,-5.000000000000000000e+00,1.021000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.920000000000000000e+02,-8.000000000000000000e+00,-4.000000000000000000e+00,1.021000000000000000e+03,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.830000000000000000e+02,-1.000000000000000000e+01,-6.000000000000000000e+00,1.022000000000000000e+03,6.709999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000000e+02,-8.000000000000000000e+00,-5.000000000000000000e+00,1.022000000000000000e+03,1.073000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.770000000000000000e+02,-9.000000000000000000e+00,-6.000000000000000000e+00,1.022000000000000000e+03,1.475000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.830000000000000000e+02,-1.000000000000000000e+01,-7.000000000000000000e+00,1.023000000000000000e+03,1.787999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.550000000000000000e+02,-1.000000000000000000e+01,-7.000000000000000000e+00,1.023000000000000000e+03,2.280000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.510000000000000000e+02,-9.000000000000000000e+00,-6.000000000000000000e+00,1.023000000000000000e+03,2.682000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.370000000000000000e+02,-1.000000000000000000e+01,-7.000000000000000000e+00,1.024000000000000000e+03,2.994999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.090000000000000000e+02,-8.000000000000000000e+00,-4.000000000000000000e+00,1.024000000000000000e+03,3.486999999999999744e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+02,-8.000000000000000000e+00,-2.000000000000000000e+00,1.025000000000000000e+03,3.978999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.170000000000000000e+02,-8.000000000000000000e+00,1.000000000000000000e+00,1.026000000000000000e+03,4.292000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+02,-1.200000000000000000e+01,5.000000000000000000e+00,1.026000000000000000e+03,4.604999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000000e+01,-1.400000000000000000e+01,5.000000000000000000e+00,1.025000000000000000e+03,3.129999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,-1.400000000000000000e+01,5.000000000000000000e+00,1.024000000000000000e+03,6.259999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+01,-1.500000000000000000e+01,6.000000000000000000e+00,1.024000000000000000e+03,9.390000000000000568e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+01,-1.500000000000000000e+01,6.000000000000000000e+00,1.024000000000000000e+03,1.251999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,-1.500000000000000000e+01,6.000000000000000000e+00,1.024000000000000000e+03,3.129999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,-1.500000000000000000e+01,3.000000000000000000e+00,1.024000000000000000e+03,4.919999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+01,-1.500000000000000000e+01,1.000000000000000000e+00,1.025000000000000000e+03,6.709999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000000e+01,-1.200000000000000000e+01,-1.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,-1.200000000000000000e+01,-2.000000000000000000e+00,1.026000000000000000e+03,1.780000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+01,-1.200000000000000000e+01,0.000000000000000000e+00,1.026000000000000000e+03,4.019999999999999574e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000000e+02,-9.000000000000000000e+00,-1.000000000000000000e+00,1.027000000000000000e+03,7.150000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+02,-8.000000000000000000e+00,-2.000000000000000000e+00,1.028000000000000000e+03,8.939999999999999503e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+02,-7.000000000000000000e+00,-3.000000000000000000e+00,1.028000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000000e+02,-5.000000000000000000e+00,-2.000000000000000000e+00,1.028000000000000000e+03,1.780000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.028000000000000000e+03,2.669999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.570000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.028000000000000000e+03,3.120000000000000107e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.440000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.027000000000000000e+03,8.900000000000000133e-01,2.000000000000000000e+00,0.000000000000000000e+00
1.380000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.027000000000000000e+03,8.900000000000000133e-01,3.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.027000000000000000e+03,1.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.027000000000000000e+03,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.027000000000000000e+03,5.370000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.590000000000000000e+02,-6.000000000000000000e+00,-1.000000000000000000e+00,1.028000000000000000e+03,8.500000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.490000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.028000000000000000e+03,1.163000000000000078e+01,2.000000000000000000e+00,0.000000000000000000e+00
1.230000000000000000e+02,-4.000000000000000000e+00,0.000000000000000000e+00,1.027000000000000000e+03,1.565000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,-4.000000000000000000e+00,0.000000000000000000e+00,1.026000000000000000e+03,1.878000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.460000000000000000e+02,-5.000000000000000000e+00,0.000000000000000000e+00,1.025000000000000000e+03,2.280000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.450000000000000000e+02,-5.000000000000000000e+00,0.000000000000000000e+00,1.024000000000000000e+03,2.592999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+02,-5.000000000000000000e+00,0.000000000000000000e+00,1.024000000000000000e+03,2.771999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.480000000000000000e+02,-5.000000000000000000e+00,0.000000000000000000e+00,1.024000000000000000e+03,2.951000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.560000000000000000e+02,-5.000000000000000000e+00,0.000000000000000000e+00,1.024000000000000000e+03,3.039999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.580000000000000000e+02,-7.000000000000000000e+00,-2.000000000000000000e+00,1.024000000000000000e+03,3.128999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.670000000000000000e+02,-6.000000000000000000e+00,-2.000000000000000000e+00,1.024000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.710000000000000000e+02,-5.000000000000000000e+00,-1.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.770000000000000000e+02,-6.000000000000000000e+00,-1.000000000000000000e+00,1.025000000000000000e+03,1.780000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.850000000000000000e+02,-6.000000000000000000e+00,-1.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.010000000000000000e+02,-6.000000000000000000e+00,-1.000000000000000000e+00,1.024000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.170000000000000000e+02,-6.000000000000000000e+00,-1.000000000000000000e+00,1.024000000000000000e+03,1.340000000000000080e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.080000000000000000e+02,-6.000000000000000000e+00,-2.000000000000000000e+00,1.024000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.040000000000000000e+02,-7.000000000000000000e+00,-4.000000000000000000e+00,1.024000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.130000000000000000e+02,-7.000000000000000000e+00,-4.000000000000000000e+00,1.025000000000000000e+03,8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.560000000000000000e+02,-6.000000000000000000e+00,-3.000000000000000000e+00,1.025000000000000000e+03,2.680000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.110000000000000000e+02,-6.000000000000000000e+00,-3.000000000000000000e+00,1.024000000000000000e+03,5.809999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.030000000000000000e+02,-8.000000000000000000e+00,-5.000000000000000000e+00,1.024000000000000000e+03,8.939999999999999503e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.120000000000000000e+02,-7.000000000000000000e+00,-5.000000000000000000e+00,1.025000000000000000e+03,1.207000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000000e+02,-6.000000000000000000e+00,-3.000000000000000000e+00,1.026000000000000000e+03,1.608999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.960000000000000000e+02,-7.000000000000000000e+00,-1.000000000000000000e+00,1.027000000000000000e+03,2.010999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.820000000000000000e+02,-8.000000000000000000e+00,1.000000000000000000e+00,1.028000000000000000e+03,2.412999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.240000000000000000e+02,-1.100000000000000000e+01,3.000000000000000000e+00,1.027000000000000000e+03,4.019999999999999574e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000000e+02,-1.400000000000000000e+01,3.000000000000000000e+00,1.027000000000000000e+03,8.939999999999999503e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000000e+01,-1.400000000000000000e+01,5.000000000000000000e+00,1.026000000000000000e+03,1.296000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
