3.000000000000000000e+00,1.257000000000000000e+03,-2.000000000000000000e+02,1.590000000000000036e+01,1.176000000000000000e+03,5.520000000000000000e+02,6.120000000000000000e+02,1.690000000000000000e+02,1.357000000000000000e+03,1.365000000000000000e+03,1.800000000000000044e+00,6.329999999999999716e+01,4.464000000000000190e-01
4.099999999999999645e+00,1.222000000000000000e+03,-2.000000000000000000e+02,1.800000000000000000e+01,1.239000000000000000e+03,6.140000000000000000e+02,5.740000000000000000e+02,1.990000000000000000e+02,1.346000000000000000e+03,1.472000000000000000e+03,2.399999999999999911e+00,6.020000000000000284e+01,4.425999999999999934e-01
3.100000000000000089e+00,1.196000000000000000e+03,-2.000000000000000000e+02,1.469999999999999929e+01,1.139000000000000000e+03,5.300000000000000000e+02,6.170000000000000000e+02,1.860000000000000000e+02,1.271000000000000000e+03,1.497000000000000000e+03,4.599999999999999645e+00,5.210000000000000142e+01,4.471999999999999864e-01
3.799999999999999822e+00,1.214000000000000000e+03,-2.000000000000000000e+02,1.509999999999999964e+01,1.153000000000000000e+03,7.210000000000000000e+02,6.120000000000000000e+02,2.080000000000000000e+02,1.244000000000000000e+03,1.626000000000000000e+03,8.199999999999999289e+00,4.050000000000000000e+01,4.414000000000000146e-01
2.700000000000000178e+00,1.149000000000000000e+03,-2.000000000000000000e+02,1.340000000000000036e+01,1.096000000000000000e+03,4.740000000000000000e+02,6.390000000000000000e+02,1.780000000000000000e+02,1.219000000000000000e+03,1.476000000000000000e+03,1.050000000000000000e+01,3.470000000000000284e+01,4.393000000000000238e-01
3.100000000000000089e+00,1.166000000000000000e+03,-2.000000000000000000e+02,1.450000000000000000e+01,1.134000000000000000e+03,5.140000000000000000e+02,6.030000000000000000e+02,1.760000000000000000e+02,1.227000000000000000e+03,1.531000000000000000e+03,1.109999999999999964e+01,3.329999999999999716e+01,4.384000000000000119e-01
3.100000000000000089e+00,1.170000000000000000e+03,-2.000000000000000000e+02,1.469999999999999929e+01,1.138000000000000000e+03,5.040000000000000000e+02,6.110000000000000000e+02,1.770000000000000000e+02,1.233000000000000000e+03,1.503000000000000000e+03,1.109999999999999964e+01,3.260000000000000142e+01,4.292000000000000259e-01
3.200000000000000178e+00,1.176000000000000000e+03,-2.000000000000000000e+02,1.700000000000000000e+01,1.209000000000000000e+03,5.080000000000000000e+02,5.880000000000000000e+02,1.820000000000000000e+02,1.264000000000000000e+03,1.488000000000000000e+03,1.240000000000000036e+01,2.830000000000000071e+01,4.076000000000000179e-01
3.299999999999999822e+00,1.147000000000000000e+03,-2.000000000000000000e+02,1.530000000000000071e+01,1.158000000000000000e+03,5.290000000000000000e+02,6.150000000000000000e+02,1.820000000000000000e+02,1.200000000000000000e+03,1.435000000000000000e+03,1.290000000000000036e+01,2.450000000000000000e+01,3.629999999999999893e-01
4.000000000000000000e+00,1.294000000000000000e+03,-2.000000000000000000e+02,2.119999999999999929e+01,1.330000000000000000e+03,6.760000000000000000e+02,5.350000000000000000e+02,1.930000000000000000e+02,1.363000000000000000e+03,1.725000000000000000e+03,1.140000000000000036e+01,2.869999999999999929e+01,3.865000000000000102e-01
8.599999999999999645e+00,1.683000000000000000e+03,-2.000000000000000000e+02,4.300000000000000000e+01,1.831000000000000000e+03,1.216000000000000000e+03,3.740000000000000000e+02,2.720000000000000000e+02,1.964000000000000000e+03,2.331000000000000000e+03,9.199999999999999289e+00,3.929999999999999716e+01,4.572999999999999843e-01
8.699999999999999289e+00,1.615000000000000000e+03,-2.000000000000000000e+02,3.720000000000000284e+01,1.712000000000000000e+03,1.230000000000000000e+03,3.840000000000000000e+02,2.250000000000000000e+02,1.811000000000000000e+03,2.312000000000000000e+03,7.799999999999999822e+00,4.810000000000000142e+01,5.114999999999999547e-01
3.600000000000000089e+00,1.256000000000000000e+03,-2.000000000000000000e+02,1.669999999999999929e+01,1.201000000000000000e+03,5.820000000000000000e+02,5.630000000000000000e+02,1.810000000000000000e+02,1.251000000000000000e+03,1.699000000000000000e+03,7.200000000000000178e+00,5.060000000000000142e+01,5.170000000000000151e-01
3.000000000000000000e+00,1.205000000000000000e+03,-2.000000000000000000e+02,1.340000000000000036e+01,1.098000000000000000e+03,4.600000000000000000e+02,6.100000000000000000e+02,1.720000000000000000e+02,1.170000000000000000e+03,1.587000000000000000e+03,6.000000000000000000e+00,5.329999999999999716e+01,5.008000000000000229e-01
1.899999999999999911e+00,1.087000000000000000e+03,-2.000000000000000000e+02,8.699999999999999289e+00,9.260000000000000000e+02,3.400000000000000000e+02,7.150000000000000000e+02,1.530000000000000000e+02,1.053000000000000000e+03,1.390000000000000000e+03,5.299999999999999822e+00,5.500000000000000000e+01,4.920999999999999819e-01
1.899999999999999911e+00,1.092000000000000000e+03,-2.000000000000000000e+02,7.400000000000000355e+00,8.750000000000000000e+02,2.980000000000000000e+02,7.510000000000000000e+02,1.430000000000000000e+02,1.010000000000000000e+03,1.347000000000000000e+03,4.200000000000000178e+00,5.810000000000000142e+01,4.832000000000000184e-01
1.600000000000000089e+00,1.039000000000000000e+03,-2.000000000000000000e+02,6.700000000000000178e+00,8.450000000000000000e+02,3.000000000000000000e+02,7.750000000000000000e+02,1.420000000000000000e+02,9.930000000000000000e+02,1.268000000000000000e+03,3.399999999999999911e+00,6.089999999999999858e+01,4.808999999999999941e-01
1.399999999999999911e+00,1.001000000000000000e+03,-2.000000000000000000e+02,5.000000000000000000e+00,7.620000000000000000e+02,2.230000000000000000e+02,8.500000000000000000e+02,1.310000000000000000e+02,9.480000000000000000e+02,1.155000000000000000e+03,3.000000000000000000e+00,6.020000000000000284e+01,4.638999999999999790e-01
1.000000000000000000e+00,9.250000000000000000e+02,-2.000000000000000000e+02,3.399999999999999911e+00,6.770000000000000000e+02,1.510000000000000000e+02,9.580000000000000000e+02,1.050000000000000000e+02,9.010000000000000000e+02,1.024000000000000000e+03,3.200000000000000178e+00,5.879999999999999716e+01,4.577999999999999847e-01
6.999999999999999556e-01,8.800000000000000000e+02,-2.000000000000000000e+02,2.399999999999999911e+00,6.130000000000000000e+02,-2.000000000000000000e+02,1.016000000000000000e+03,-2.000000000000000000e+02,8.780000000000000000e+02,9.680000000000000000e+02,3.299999999999999822e+00,5.770000000000000284e+01,4.516000000000000014e-01
-2.000000000000000000e+02,8.730000000000000000e+02,-2.000000000000000000e+02,2.100000000000000089e+00,5.920000000000000000e+02,1.080000000000000000e+02,1.076000000000000000e+03,8.300000000000000000e+01,8.690000000000000000e+02,9.150000000000000000e+02,4.500000000000000000e+00,5.379999999999999716e+01,4.571999999999999953e-01
8.000000000000000444e-01,8.800000000000000000e+02,-2.000000000000000000e+02,2.500000000000000000e+00,6.180000000000000000e+02,1.250000000000000000e+02,1.023000000000000000e+03,8.700000000000000000e+01,8.930000000000000000e+02,9.280000000000000000e+02,3.100000000000000089e+00,5.970000000000000284e+01,4.603999999999999759e-01
9.000000000000000222e-01,9.500000000000000000e+02,-2.000000000000000000e+02,3.500000000000000000e+00,6.800000000000000000e+02,1.810000000000000000e+02,9.360000000000000000e+02,1.060000000000000000e+02,9.140000000000000000e+02,1.028000000000000000e+03,4.200000000000000178e+00,5.710000000000000142e+01,4.742999999999999994e-01
1.500000000000000000e+00,1.039000000000000000e+03,-2.000000000000000000e+02,6.900000000000000355e+00,8.550000000000000000e+02,3.410000000000000000e+02,7.830000000000000000e+02,1.400000000000000000e+02,1.025000000000000000e+03,1.210000000000000000e+03,3.399999999999999911e+00,5.850000000000000000e+01,4.607999999999999874e-01
3.100000000000000089e+00,1.284000000000000000e+03,-2.000000000000000000e+02,1.680000000000000071e+01,1.204000000000000000e+03,5.520000000000000000e+02,5.990000000000000000e+02,1.670000000000000000e+02,1.337000000000000000e+03,1.531000000000000000e+03,3.899999999999999911e+00,5.729999999999999716e+01,4.661000000000000143e-01
5.099999999999999645e+00,1.350000000000000000e+03,-2.000000000000000000e+02,2.030000000000000071e+01,1.305000000000000000e+03,8.390000000000000000e+02,5.090000000000000000e+02,1.750000000000000000e+02,1.383000000000000000e+03,1.745000000000000000e+03,4.299999999999999822e+00,5.679999999999999716e+01,4.768000000000000016e-01
5.799999999999999822e+00,1.476000000000000000e+03,-2.000000000000000000e+02,2.500000000000000000e+01,1.428000000000000000e+03,1.049000000000000000e+03,4.770000000000000000e+02,2.350000000000000000e+02,1.536000000000000000e+03,1.974000000000000000e+03,5.599999999999999645e+00,5.289999999999999858e+01,4.840999999999999748e-01
3.799999999999999822e+00,1.342000000000000000e+03,-2.000000000000000000e+02,1.719999999999999929e+01,1.215000000000000000e+03,7.960000000000000000e+02,5.420000000000000000e+02,1.960000000000000000e+02,1.332000000000000000e+03,1.806000000000000000e+03,5.500000000000000000e+00,5.489999999999999858e+01,4.984999999999999987e-01
4.400000000000000355e+00,1.488000000000000000e+03,-2.000000000000000000e+02,2.139999999999999858e+01,1.336000000000000000e+03,9.990000000000000000e+02,4.790000000000000000e+02,2.110000000000000000e+02,1.483000000000000000e+03,1.985000000000000000e+03,5.099999999999999645e+00,6.429999999999999716e+01,5.696999999999999842e-01
4.900000000000000355e+00,1.557000000000000000e+03,-2.000000000000000000e+02,2.510000000000000142e+01,1.432000000000000000e+03,1.022000000000000000e+03,4.450000000000000000e+02,2.340000000000000000e+02,1.605000000000000000e+03,2.068000000000000000e+03,5.500000000000000000e+00,6.609999999999999432e+01,6.009999999999999787e-01
5.200000000000000178e+00,1.610000000000000000e+03,-2.000000000000000000e+02,2.800000000000000000e+01,1.502000000000000000e+03,1.023000000000000000e+03,4.200000000000000000e+02,2.400000000000000000e+02,1.697000000000000000e+03,2.087000000000000000e+03,5.500000000000000000e+00,6.929999999999999716e+01,6.330999999999999961e-01
4.599999999999999645e+00,1.583000000000000000e+03,-2.000000000000000000e+02,2.610000000000000142e+01,1.457000000000000000e+03,1.065000000000000000e+03,4.310000000000000000e+02,2.430000000000000000e+02,1.640000000000000000e+03,1.994000000000000000e+03,5.000000000000000000e+00,7.550000000000000000e+01,6.666999999999999593e-01
4.799999999999999822e+00,1.620000000000000000e+03,-2.000000000000000000e+02,2.469999999999999929e+01,1.420000000000000000e+03,1.098000000000000000e+03,4.360000000000000000e+02,2.240000000000000000e+02,1.598000000000000000e+03,1.971000000000000000e+03,5.200000000000000178e+00,7.620000000000000284e+01,6.795999999999999819e-01
4.900000000000000355e+00,1.605000000000000000e+03,-2.000000000000000000e+02,2.450000000000000000e+01,1.416000000000000000e+03,1.099000000000000000e+03,4.360000000000000000e+02,2.400000000000000000e+02,1.614000000000000000e+03,1.941000000000000000e+03,5.299999999999999822e+00,7.740000000000000568e+01,6.954000000000000181e-01
4.900000000000000355e+00,1.604000000000000000e+03,-2.000000000000000000e+02,2.769999999999999929e+01,1.496000000000000000e+03,9.390000000000000000e+02,4.100000000000000000e+02,2.150000000000000000e+02,1.733000000000000000e+03,1.969000000000000000e+03,5.000000000000000000e+00,7.959999999999999432e+01,7.022000000000000464e-01
5.500000000000000000e+00,1.582000000000000000e+03,-2.000000000000000000e+02,2.600000000000000000e+01,1.455000000000000000e+03,8.750000000000000000e+02,4.230000000000000000e+02,2.160000000000000000e+02,1.725000000000000000e+03,1.813000000000000000e+03,5.099999999999999645e+00,8.300000000000000000e+01,7.351999999999999647e-01
4.200000000000000178e+00,1.523000000000000000e+03,-2.000000000000000000e+02,2.169999999999999929e+01,1.342000000000000000e+03,7.450000000000000000e+02,4.660000000000000000e+02,1.840000000000000000e+02,1.588000000000000000e+03,1.677000000000000000e+03,6.400000000000000355e+00,8.290000000000000568e+01,8.022000000000000242e-01
1.500000000000000000e+00,1.172000000000000000e+03,-2.000000000000000000e+02,6.000000000000000000e+00,8.130000000000000000e+02,3.390000000000000000e+02,7.740000000000000000e+02,1.520000000000000000e+02,1.233000000000000000e+03,1.118000000000000000e+03,1.030000000000000071e+01,7.400000000000000000e+01,9.236999999999999655e-01
1.000000000000000056e-01,1.021000000000000000e+03,-2.000000000000000000e+02,3.299999999999999822e+00,6.700000000000000000e+02,1.350000000000000000e+02,9.320000000000000000e+02,1.040000000000000000e+02,1.187000000000000000e+03,8.280000000000000000e+02,1.130000000000000071e+01,7.179999999999999716e+01,9.576999999999999957e-01
2.000000000000000111e-01,1.125000000000000000e+03,-2.000000000000000000e+02,4.900000000000000355e+00,7.580000000000000000e+02,1.670000000000000000e+02,8.200000000000000000e+02,1.040000000000000000e+02,1.241000000000000000e+03,8.670000000000000000e+02,9.800000000000000711e+00,8.190000000000000568e+01,9.922999999999999599e-01
9.000000000000000222e-01,1.197000000000000000e+03,-2.000000000000000000e+02,6.599999999999999645e+00,8.400000000000000000e+02,2.320000000000000000e+02,7.120000000000000000e+02,1.240000000000000000e+02,1.298000000000000000e+03,9.740000000000000000e+02,9.500000000000000000e+00,8.379999999999999716e+01,9.971999999999999753e-01
1.000000000000000000e+00,1.174000000000000000e+03,-2.000000000000000000e+02,6.700000000000000178e+00,8.420000000000000000e+02,2.730000000000000000e+02,7.230000000000000000e+02,1.270000000000000000e+02,1.286000000000000000e+03,9.750000000000000000e+02,9.900000000000000355e+00,8.100000000000000000e+01,9.885000000000000453e-01
4.000000000000000222e-01,1.106000000000000000e+03,-2.000000000000000000e+02,4.400000000000000355e+00,7.330000000000000000e+02,1.650000000000000000e+02,8.220000000000000000e+02,1.090000000000000000e+02,1.208000000000000000e+03,9.020000000000000000e+02,9.900000000000000355e+00,7.979999999999999716e+01,9.725000000000000311e-01
-2.000000000000000000e+02,8.730000000000000000e+02,-2.000000000000000000e+02,1.500000000000000000e+00,5.490000000000000000e+02,-2.000000000000000000e+02,1.106000000000000000e+03,-2.000000000000000000e+02,1.008000000000000000e+03,7.910000000000000000e+02,6.900000000000000355e+00,7.640000000000000568e+01,7.661000000000000032e-01
-2.000000000000000000e+02,8.280000000000000000e+02,-2.000000000000000000e+02,1.100000000000000089e+00,5.060000000000000000e+02,7.500000000000000000e+01,1.222000000000000000e+03,7.300000000000000000e+01,9.450000000000000000e+02,6.730000000000000000e+02,4.799999999999999822e+00,7.570000000000000284e+01,6.590000000000000302e-01
-2.000000000000000000e+02,8.300000000000000000e+02,-2.000000000000000000e+02,9.000000000000000222e-01,4.920000000000000000e+02,5.300000000000000000e+01,1.263000000000000000e+03,5.200000000000000000e+01,9.480000000000000000e+02,5.780000000000000000e+02,4.700000000000000178e+00,7.890000000000000568e+01,6.820000000000000506e-01
-2.000000000000000000e+02,8.400000000000000000e+02,-2.000000000000000000e+02,1.199999999999999956e+00,5.150000000000000000e+02,7.200000000000000000e+01,1.235000000000000000e+03,5.700000000000000000e+01,9.410000000000000000e+02,5.630000000000000000e+02,5.000000000000000000e+00,7.500000000000000000e+01,6.626999999999999558e-01
1.000000000000000056e-01,9.090000000000000000e+02,-2.000000000000000000e+02,2.500000000000000000e+00,6.220000000000000000e+02,1.300000000000000000e+02,1.046000000000000000e+03,8.900000000000000000e+01,9.920000000000000000e+02,7.300000000000000000e+02,5.599999999999999645e+00,6.950000000000000000e+01,6.361999999999999877e-01
6.999999999999999556e-01,1.098000000000000000e+03,-2.000000000000000000e+02,7.599999999999999645e+00,8.810000000000000000e+02,2.650000000000000000e+02,7.600000000000000000e+02,1.280000000000000000e+02,1.203000000000000000e+03,9.740000000000000000e+02,7.000000000000000000e+00,6.490000000000000568e+01,6.512000000000000011e-01
1.199999999999999956e+00,1.036000000000000000e+03,-2.000000000000000000e+02,7.299999999999999822e+00,8.680000000000000000e+02,3.140000000000000000e+02,7.320000000000000000e+02,1.520000000000000000e+02,1.158000000000000000e+03,9.580000000000000000e+02,7.099999999999999645e+00,6.540000000000000568e+01,6.643999999999999906e-01
2.000000000000000111e-01,9.120000000000000000e+02,-2.000000000000000000e+02,3.700000000000000178e+00,6.920000000000000000e+02,1.940000000000000000e+02,9.230000000000000000e+02,1.280000000000000000e+02,1.020000000000000000e+03,7.130000000000000000e+02,6.400000000000000355e+00,6.740000000000000568e+01,6.536999999999999478e-01
-2.000000000000000000e+02,8.730000000000000000e+02,-2.000000000000000000e+02,2.500000000000000000e+00,6.180000000000000000e+02,1.800000000000000000e+02,1.036000000000000000e+03,1.240000000000000000e+02,9.940000000000000000e+02,6.170000000000000000e+02,5.299999999999999822e+00,7.590000000000000568e+01,6.824000000000000066e-01
-2.000000000000000000e+02,8.890000000000000000e+02,-2.000000000000000000e+02,2.700000000000000178e+00,6.340000000000000000e+02,1.810000000000000000e+02,1.009000000000000000e+03,1.170000000000000000e+02,1.018000000000000000e+03,5.910000000000000000e+02,6.299999999999999822e+00,7.300000000000000000e+01,7.024000000000000243e-01
2.999999999999999889e-01,9.650000000000000000e+02,-2.000000000000000000e+02,4.599999999999999645e+00,7.420000000000000000e+02,1.930000000000000000e+02,8.890000000000000000e+02,1.100000000000000000e+02,1.099000000000000000e+03,6.610000000000000000e+02,8.599999999999999645e+00,6.329999999999999716e+01,7.073000000000000398e-01
5.999999999999999778e-01,1.009000000000000000e+03,-2.000000000000000000e+02,6.700000000000000178e+00,8.450000000000000000e+02,2.630000000000000000e+02,7.710000000000000000e+02,1.280000000000000000e+02,1.132000000000000000e+03,8.560000000000000000e+02,1.000000000000000000e+01,5.500000000000000000e+01,6.753000000000000114e-01
2.000000000000000111e-01,9.180000000000000000e+02,-2.000000000000000000e+02,4.299999999999999822e+00,7.290000000000000000e+02,1.760000000000000000e+02,9.040000000000000000e+02,1.140000000000000000e+02,1.014000000000000000e+03,6.390000000000000000e+02,9.400000000000000355e+00,5.360000000000000142e+01,6.332999999999999741e-01
2.000000000000000111e-01,9.200000000000000000e+02,-2.000000000000000000e+02,4.299999999999999822e+00,7.290000000000000000e+02,1.680000000000000000e+02,8.910000000000000000e+02,1.100000000000000000e+02,1.013000000000000000e+03,6.470000000000000000e+02,9.199999999999999289e+00,5.500000000000000000e+01,6.401999999999999913e-01
6.999999999999999556e-01,9.230000000000000000e+02,-2.000000000000000000e+02,4.099999999999999645e+00,7.150000000000000000e+02,1.700000000000000000e+02,9.150000000000000000e+02,1.120000000000000000e+02,1.015000000000000000e+03,6.460000000000000000e+02,8.699999999999999289e+00,5.510000000000000142e+01,6.228000000000000203e-01
1.800000000000000044e+00,1.021000000000000000e+03,-2.000000000000000000e+02,7.599999999999999645e+00,8.830000000000000000e+02,2.340000000000000000e+02,7.660000000000000000e+02,1.300000000000000000e+02,1.139000000000000000e+03,8.460000000000000000e+02,8.900000000000000355e+00,5.439999999999999858e+01,6.199999999999999956e-01
2.200000000000000178e+00,9.980000000000000000e+02,-2.000000000000000000e+02,7.000000000000000000e+00,8.580000000000000000e+02,2.560000000000000000e+02,7.700000000000000000e+02,1.350000000000000000e+02,1.109000000000000000e+03,8.570000000000000000e+02,8.599999999999999645e+00,5.360000000000000142e+01,5.991999999999999549e-01
2.299999999999999822e+00,1.061000000000000000e+03,-2.000000000000000000e+02,9.599999999999999645e+00,9.620000000000000000e+02,2.570000000000000000e+02,7.210000000000000000e+02,1.410000000000000000e+02,1.167000000000000000e+03,9.420000000000000000e+02,9.000000000000000000e+00,5.039999999999999858e+01,5.808999999999999719e-01
2.600000000000000089e+00,1.016000000000000000e+03,-2.000000000000000000e+02,7.799999999999999822e+00,8.920000000000000000e+02,3.170000000000000000e+02,7.580000000000000000e+02,1.410000000000000000e+02,1.109000000000000000e+03,9.450000000000000000e+02,9.199999999999999289e+00,4.979999999999999716e+01,5.807999999999999829e-01
1.100000000000000089e+00,8.590000000000000000e+02,-2.000000000000000000e+02,2.399999999999999911e+00,6.110000000000000000e+02,1.350000000000000000e+02,1.053000000000000000e+03,9.500000000000000000e+01,9.180000000000000000e+02,5.620000000000000000e+02,8.800000000000000711e+00,5.210000000000000142e+01,5.917999999999999927e-01
1.199999999999999956e+00,9.450000000000000000e+02,-2.000000000000000000e+02,3.899999999999999911e+00,7.070000000000000000e+02,1.590000000000000000e+02,9.630000000000000000e+02,9.700000000000000000e+01,1.005000000000000000e+03,6.570000000000000000e+02,8.800000000000000711e+00,5.089999999999999858e+01,5.780999999999999472e-01
1.800000000000000044e+00,9.370000000000000000e+02,-2.000000000000000000e+02,4.099999999999999645e+00,7.150000000000000000e+02,1.860000000000000000e+02,8.960000000000000000e+02,1.120000000000000000e+02,9.950000000000000000e+02,7.230000000000000000e+02,8.699999999999999289e+00,5.110000000000000142e+01,5.755000000000000115e-01
1.100000000000000089e+00,8.760000000000000000e+02,-2.000000000000000000e+02,2.500000000000000000e+00,6.180000000000000000e+02,1.020000000000000000e+02,1.032000000000000000e+03,7.400000000000000000e+01,9.480000000000000000e+02,5.550000000000000000e+02,8.599999999999999645e+00,5.150000000000000000e+01,5.772000000000000464e-01
9.000000000000000222e-01,8.310000000000000000e+02,-2.000000000000000000e+02,1.300000000000000044e+00,5.300000000000000000e+02,7.500000000000000000e+01,1.169000000000000000e+03,6.200000000000000000e+01,8.930000000000000000e+02,4.720000000000000000e+02,8.500000000000000000e+00,5.189999999999999858e+01,5.766000000000000014e-01
6.999999999999999556e-01,8.280000000000000000e+02,-2.000000000000000000e+02,1.199999999999999956e+00,5.140000000000000000e+02,-2.000000000000000000e+02,1.205000000000000000e+03,-2.000000000000000000e+02,8.800000000000000000e+02,4.340000000000000000e+02,8.099999999999999645e+00,5.310000000000000142e+01,5.742000000000000437e-01
5.999999999999999778e-01,8.100000000000000000e+02,-2.000000000000000000e+02,6.999999999999999556e-01,4.700000000000000000e+02,4.100000000000000000e+01,1.315000000000000000e+03,4.000000000000000000e+01,8.630000000000000000e+02,4.120000000000000000e+02,7.799999999999999822e+00,5.420000000000000284e+01,5.755000000000000115e-01
5.999999999999999778e-01,8.220000000000000000e+02,-2.000000000000000000e+02,9.000000000000000222e-01,4.930000000000000000e+02,5.000000000000000000e+01,1.278000000000000000e+03,4.500000000000000000e+01,8.760000000000000000e+02,4.530000000000000000e+02,7.099999999999999645e+00,5.600000000000000000e+01,5.689999999999999503e-01
9.000000000000000222e-01,8.980000000000000000e+02,-2.000000000000000000e+02,2.899999999999999911e+00,6.460000000000000000e+02,1.890000000000000000e+02,1.013000000000000000e+03,9.300000000000000000e+01,9.540000000000000000e+02,7.020000000000000000e+02,7.000000000000000000e+00,5.760000000000000142e+01,5.784000000000000252e-01
1.000000000000000000e+00,9.090000000000000000e+02,-2.000000000000000000e+02,2.700000000000000178e+00,6.360000000000000000e+02,1.820000000000000000e+02,9.920000000000000000e+02,1.040000000000000000e+02,9.470000000000000000e+02,7.200000000000000000e+02,7.500000000000000000e+00,5.529999999999999716e+01,5.734000000000000208e-01
